words	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
company companies mexico states united texaco corporation crude gulf million	0.035577457235	0.0132181354514	0.0337251378202	0.0117007140755	0.014204488723	0.0115241414422	0.0211210208317	0.00971847637061	0.0224417092152	0.0196325590403	0.0282974046887	0.0344289904399	0.0298404384256	0.0253905377445	0.0269948652417	0.0358977474774	0.0366363839712	0.0371978247969	0.0407178873213	0.0469061926357	0.0264887040847	0.0266646833863	0.0291799998797	0.0322894370704	0.0383148661405	0.0377100262841	0.021539489512	0.0268764145655	0.0632272013861	0.0442516576969	0.0176260528599	0.0228741095433	0.00705742355444	0.0151560789078	0.0159235957116	0.0204370327363	0.0232362261232	0.020604226556	0.0292462353115	0.0251711451821	0.0298921229076	0.0178999200986	0.0237308402453	0.0358539330017	0.0165431370476	0.0218547103124
texas city company state houston people york mr years million	0.056579492658	0.0603265082802	0.00495728792289	0.0100603715933	0.0198831388378	0.0262268178797	0.0215367446376	0.020540098032	0.0216093219885	0.0296271291647	0.029450561893	0.0230023908808	0.038131788378	0.0366541715728	0.0360043375293	0.0317178616185	0.0493541600178	0.0504317474908	0.0391472514031	0.0412074518417	0.0290422546659	0.0254298134939	0.0308919609553	0.0244733791852	0.0227988478536	0.0285101443112	0.0217328102057	0.0319943230302	0.0245827205756	0.0298250432362	0.0383426386329	0.0284724280649	0.0311366527315	0.0327194606417	0.0164342756348	0.0282092734523	0.0261556055693	0.0225691550242	0.0402188496035	0.0316086615815	0.0376078618672	0.0276843067759	0.0310229572949	0.034869619811	0.0159627511553	0.017409367097
opec countries production petroleum energy organization exporting million world barrels	0.0268384075978	0.0153781691699	0.0249245623061	0.039723609119	0.0622033710623	0.0738230426532	0.0743137441707	0.0900490423583	0.0752047748839	0.0663722777201	0.0613918102721	0.0685521835043	0.0971488398848	0.0752712998072	0.0700258827816	0.0742076836883	0.0460076487176	0.0463344771885	0.0745168510225	0.0586887073044	0.0300055380169	0.0348262736879	0.0390154594038	0.0523833613801	0.0203464959769	0.0224769299984	0.010696153455	0.0246545970204	0.0435569029538	0.0334572649379	0.0664624293426	0.112253590874	0.0508481428476	0.0536050613018	0.0479230467611	0.0332255564773	0.0370687094512	0.033018357986	0.0336244379726	0.0366326321347	0.0234264035815	0.0353052984067	0.0309279180207	0.0635349889424	0.0330823965231	0.0300730996245
dow quarter stock stocks points earnings market year yesterday average	0.0717840780715	0.00739866867008	0.125813078806	0.0279989643442	0.0201273385424	0.0368504782641	0.0589989194379	0.0278671242184	0.0362098613231	0.0488484239457	0.0477434946582	0.0573819466505	0.0778516253456	0.0895571442725	0.0821047027507	0.0781758323705	0.0802453792609	0.0890755748227	0.085046566399	0.086331166066	0.0749858273101	0.0885607105749	0.0914407642197	0.131485789009	0.0838569336568	0.116817334176	0.102929872227	0.207789896764	0.140904244892	0.134340163796	0.134846354031	0.0934594662986	0.0765980250078	0.0820746421959	0.158727437918	0.163932419141	0.142881460206	0.135742233117	0.0794853223983	0.106950600121	0.066183331418	0.0971179993004	0.0607390342324	0.0719310936353	0.113960572262	0.0889164982169
market dollar rates markets yesterday interest investors stocks trading year	0.281490926741	0.195963074908	0.232163363787	0.0621472271274	0.0391913894908	0.0397516898157	0.0648910061305	0.060444194303	0.0983046653567	0.109439123432	0.0606184850327	0.0508357135061	0.0840935176326	0.100622571998	0.161297850642	0.199478311997	0.172188877421	0.167745306187	0.183636226461	0.159780901229	0.213832492865	0.152368925776	0.185070227466	0.21779083612	0.243120424008	0.225041825978	0.241490087191	0.165742882649	0.111506817459	0.103332342432	0.052861108093	0.0785876352341	0.0785239290589	0.111083409743	0.108351466342	0.107806938461	0.134376915843	0.171772326961	0.150012592589	0.18625839276	0.15532135685	0.106339213746	0.0923205990972	0.112269741801	0.174340600279	0.156108133222
saudi opec arabia countries production petroleum world crude barrel gulf	0.0667802579846	0.203106807125	0.167697997825	0.165771459981	0.10505707308	0.0697960067752	0.0988310956823	0.107441731162	0.0754231039402	0.0643106907923	0.0966629558706	0.113984421975	0.0916859755038	0.113029241079	0.0934806957391	0.0856954638112	0.0676596781488	0.0609640603483	0.0719516771094	0.0543236703445	0.0857668241395	0.0755569154503	0.0677381260493	0.0511704754869	0.0254353444388	0.0225031521636	0.0388114927725	0.00623939193497	0.0326477017134	0.0463692978927	0.0453471477174	0.0583819183239	0.053923285839	0.0558816502518	0.033355240044	0.0221317470331	0.024015759487	0.0229643578328	0.0238826930631	0.0212942219686	0.0229118287185	0.0491913071832	0.0323611356726	0.0163192154141	0.0462415448163	0.036669248768
inflation economy rate growth year economic consumer recession month economists	0.0280339013719	0.0237188431303	0.0051557828206	0.0336570896501	0.0429736281498	0.0411245799864	0.0511980360797	0.0347327422701	0.0625116687082	0.0677113299177	0.073975130177	0.105774994351	0.0936885632615	0.0955590808907	0.110324964512	0.0882351320187	0.094528254333	0.102936865484	0.0944584688269	0.1043368043	0.0805303329373	0.101740688839	0.0652994592297	0.0926073517406	0.0736185381789	0.0447360717706	0.0489096127491	0.0974810937718	0.070999063386	0.117446477104	0.0937329650426	0.0757607256105	0.122467480546	0.111301429054	0.107563394361	0.0914548486108	0.075630291173	0.0968444979259	0.0748160748983	0.094573948493	0.0611950718705	0.0973632604728	0.088351568625	0.0917441702696	0.110154904064	0.164710727425
iraq million government american international news federal york fund company	0.0198075173127	0.0276575877525	0.0338946417867	0.0296524847513	0.0323144861141	0.0340847604906	0.0255478173417	0.0257318142152	0.0470026218489	0.0219724624482	0.0329856904061	0.0334077661445	0.025841968046	0.0322298145384	0.0287207369717	0.0326627410838	0.0352128644568	0.0248097241442	0.0328676906364	0.0495472463973	0.043782347934	0.0679434541933	0.0417039484925	0.0481964175837	0.0697829369134	0.0535388312151	0.0496134652726	0.0251101068152	0.0442243341731	0.0373014354969	0.043211779905	0.0444948990302	0.0599200136068	0.0479057373395	0.0837727772559	0.0854124394073	0.0569303527181	0.0306268208609	0.0327534090056	0.0376249350263	0.0404593386863	0.0327995000405	0.0252014505496	0.0218979204197	0.0259850149422	0.021409091035
bp company orders nigeria energy year amoco companies petroleum unocal	0.00951612741237	0.015774177862	0.00442668960809	0.0100188895663	0.011771352809	0.0147235775722	0.0152554443125	0.011115434681	0.0133979573009	0.0124293447805	0.013181222494	0.0130882119695	0.013038941593	0.0140255364446	0.0112731703055	0.00872430472567	0.0133055215675	0.018929813287	0.0157467001573	0.0158316528018	0.0134792809533	0.013403774188	0.0104530167246	0.00836493543384	0.0216392939707	0.00714509394111	0.0100811999282	0.0087189404781	0.0167610176984	0.0271820756022	0.0100537797623	0.0227061125709	0.0132763152317	0.0179810703248	0.00939927462307	0.0132812082863	0.0176298180945	0.0142384406748	0.0200190082702	0.0256000038612	0.0226385217673	0.0204251139461	0.018152608602	0.0353806722448	0.0208781563504	0.029834221516
trade deficit exports imports japan surplus year steel record company	0.0271325009081	0.00950639209433	0.0335454538611	0.0187147783179	0.0197717519322	0.0250803585465	0.0197637064994	0.0300793790322	0.0225411772408	0.0259818876787	0.0273583336932	0.0172731976262	0.0253761242554	0.0239181685122	0.0162115815301	0.0206892437828	0.0305506928097	0.0335222932036	0.0305078845747	0.0386794166159	0.0222871572803	0.0375305305373	0.0203996955857	0.0198866790473	0.0205639416381	0.0179321156229	0.0137421920989	0.0152237924361	0.0280025898691	0.0429699130973	0.0244342902665	0.0202168311384	0.0210370346503	0.0318323866444	0.03871877849	0.0311922689277	0.0351440594352	0.0264390945489	0.0193297452055	0.0235182551489	0.0279158138009	0.0312189430574	0.036686787124	0.0235129605018	0.0287677925189	0.0301163658684
